Unnamed: 0,"('000001.SS', 'Open')","('000001.SS', 'High')","('000001.SS', 'Low')","('000001.SS', 'Close')","('000001.SS', 'Volume')","('AAPL', 'Open')","('AAPL', 'High')","('AAPL', 'Low')","('AAPL', 'Close')","('AAPL', 'Volume')","('XLE', 'Open')","('XLE', 'High')","('XLE', 'Low')","('XLE', 'Close')","('XLE', 'Volume')","('XLC', 'Open')","('XLC', 'High')","('XLC', 'Low')","('XLC', 'Close')","('XLC', 'Adj Close')","('XLC', 'Volume')","('XLF', 'Open')","('XLF', 'High')","('XLF', 'Low')","('XLF', 'Close')","('XLF', 'Volume')","('NVDA', 'Open')","('NVDA', 'High')","('NVDA', 'Low')","('NVDA', 'Close')","('NVDA', 'Volume')","('XLU', 'Open')","('XLU', 'High')","('XLU', 'Low')","('XLU', 'Close')","('XLU', 'Volume')","('XLI', 'Open')","('XLI', 'High')","('XLI', 'Low')","('XLI', 'Close')","('XLI', 'Volume')","('META', 'Open')","('META', 'High')","('META', 'Low')","('META', 'Close')","('META', 'Volume')","('GOOGL', 'Open')","('GOOGL', 'High')","('GOOGL', 'Low')","('GOOGL', 'Close')","('GOOGL', 'Volume')","('XLY', 'Open')","('XLY', 'High')","('XLY', 'Low')","('XLY', 'Close')","('XLY', 'Volume')","('^FVX', 'Open')","('^FVX', 'High')","('^FVX', 'Low')","('^FVX', 'Close')","('^FVX', 'Volume')","('XLV', 'Open')","('XLV', 'High')","('XLV', 'Low')","('XLV', 'Close')","('XLV', 'Volume')","('XLB', 'Open')","('XLB', 'High')","('XLB', 'Low')","('XLB', 'Close')","('XLB', 'Volume')","('AMZN', 'Open')","('AMZN', 'High')","('AMZN', 'Low')","('AMZN', 'Close')","('AMZN', 'Volume')","('^N225', 'Open')","('^N225', 'High')","('^N225', 'Low')","('^N225', 'Close')","('^N225', 'Volume')","('TSLA', 'Open')","('TSLA', 'High')","('TSLA', 'Low')","('TSLA', 'Close')","('TSLA', 'Volume')","('JNJ', 'Open')","('JNJ', 'High')","('JNJ', 'Low')","('JNJ', 'Close')","('JNJ', 'Volume')","('MSFT', 'Open')","('MSFT', 'High')","('MSFT', 'Low')","('MSFT', 'Close')","('MSFT', 'Volume')","('^FTSE', 'Open')","('^FTSE', 'High')","('^FTSE', 'Low')","('^FTSE', 'Close')","('^FTSE', 'Volume')","('UNH', 'Open')","('UNH', 'High')","('UNH', 'Low')","('UNH', 'Close')","('UNH', 'Volume')","('XLRE', 'Open')","('XLRE', 'High')","('XLRE', 'Low')","('XLRE', 'Close')","('XLRE', 'Adj Close')","('XLRE', 'Volume')","('^TNX', 'Open')","('^TNX', 'High')","('^TNX', 'Low')","('^TNX', 'Close')","('^TNX', 'Volume')","('XLK', 'Open')","('XLK', 'High')","('XLK', 'Low')","('XLK', 'Close')","('XLK', 'Volume')","('BRK-B', 'Open')","('BRK-B', 'High')","('BRK-B', 'Low')","('BRK-B', 'Close')","('BRK-B', 'Volume')","('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')","('year_month', '')",RECPROUSM156N,CORESTICKM159SFRBATL,PCETRIM12M159SFRBDAL,CPALTT01USM657N,PSAVERT,AISRSA,ANFCI,UNRATE,open,high,low,close,volume,change_5,kama_5_30,adxr,mdi,chop_14,mfi_5,mfi_14,cci,sma_5,sma_20,ema_5,ema_20,macd,macd_signal,rsi,cr,cr_ma2,cr_ma3
933,1106.3170166015625,1120.678955078125,1103.904052734375,1107.698974609375,31400.0,1.2997425669343234,1.3033539819450173,1.2871032673103542,1.3006449937820437,258322400.0,28.026178241715453,28.03186326375243,27.582670606855707,27.66796112060547,10623600.0,,,,,,,16.429586672966643,16.456832820131144,16.34239772257806,16.451383590698242,4249043.0,0.212744191288948,0.2147313333860524,0.2108340889521563,0.212744191288948,518256000.0,16.389068225459944,16.595251577414658,16.288490559500698,16.434328079223633,5275300.0,20.726972498438386,20.726972498438386,20.63167519269461,20.679323196411133,1268000.0,,,,,,7.421973325921517,7.464812605721641,7.36219907658924,7.404539585113525,236986776.0,27.05882534258024,27.05882534258024,26.91109144119632,26.95774269104004,671600.0,4.14300012588501,4.15500020980835,4.11899995803833,4.126999855041504,0.0,22.841986088232453,22.94207572937012,22.80623881381252,22.94207572937012,723600.0,18.687849349638896,18.784811310496465,18.62967192653671,18.77834701538086,2160200.0,2.30049991607666,2.309000015258789,2.2920000553131104,2.305500030517578,96650000.0,11987.98046875,12009.5595703125,11950.3095703125,11981.7998046875,93600000.0,,,,,,36.47217231211852,36.82907892323513,36.43251650223437,36.7497673034668,5090400.0,18.649159593416066,19.116085536747,18.62825198547964,18.990642547607425,139422400.0,5327.5,5332.2998046875,5304.0,5332.2998046875,1671199100.0,42.112214493245496,42.23913006818879,41.96150319359595,42.16773986816406,4557000.0,,,,,,,4.331999778747559,4.336999893188477,4.289999961853027,4.300000190734863,0.0,16.392857333010003,16.51616972677973,16.323493927764567,16.500755310058594,1220700.0,55.59999847412109,55.7400016784668,55.5,55.560001373291016,715000.0,1244.1199951171875,1245.8599853515625,1240.5699462890625,1245.0400390625,1999980000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1106.3170166015625,1120.678955078125,1103.904052734375,1107.698974609375,31400.0,17.7899169921875,,39.42790349612932,13.4723568317127,30.265863320788554,83.80589319840303,75.88720128448173,115.10461065563557,1094.053173828125,1050.5502044677735,1094.220587842045,1067.8956662697221,8.58012356171298,-1.310731544221926,73.96881169604885,2.008292016878493,1.995434368738613,1.996152120152858
934,1104.9100341796875,1108.1629638671875,1099.134033203125,1102.5889892578125,19400.0,1.290715044897886,1.2940249152688088,1.27265856746149,1.2852978706359863,269304000.0,27.63384935356839,28.00343875294444,27.63384935356839,27.724824905395508,10541600.0,,,,,,,16.347846224416557,16.396889283291546,16.315149572371205,16.336946487426758,6744526.0,0.2111393925778267,0.212056395051614,0.2100692534647849,0.2105277478694915,356424000.0,16.494671587620783,16.494671587620783,16.298546221728852,16.328720092773438,1674800.0,20.692931477986868,20.692931477986868,20.522759341986465,20.54318046569824,417500.0,,,,,,7.360953516885296,7.446878848583424,7.353482388547046,7.415249347686768,209250540.0,26.848872631857216,26.98105802911589,26.61560759883549,26.724464416503903,696300.0,4.138000011444092,4.15399980545044,4.111999988555908,4.14900016784668,0.0,22.88488987041729,22.92063852373392,22.713308334350582,22.713308334350582,694700.0,19.1015722929808,19.1015722929808,18.565047624446937,18.57797622680664,2508700.0,2.2774999141693115,2.2885000705718994,2.2709999084472656,2.2730000019073486,99544000.0,11945.1396484375,11945.1396484375,11823.2001953125,11883.3095703125,87600000.0,,,,,,36.67612974611912,36.7950972148066,36.32489369251624,36.341888427734375,4049200.0,18.927920316729207,19.1648678805,18.851260419850583,19.039424896240234,91461400.0,5332.2998046875,5335.39990234375,5300.0,5315.5,1554852900.0,42.175666531608655,42.27878637148827,41.89803968490087,42.009090423583984,4969400.0,,,,,,,4.298999786376953,4.329999923706055,4.285999774932861,4.318999767303467,0.0,16.43138691180572,16.469922941898616,16.30807455550693,16.346609115600586,1051200.0,55.47999954223633,55.720001220703125,55.380001068115234,55.70000076293945,765000.0,1245.0400390625,1245.0400390625,1235.1500244140625,1235.8599853515625,1981220000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1104.9100341796875,1108.1629638671875,1099.134033203125,1102.5889892578125,19400.0,16.041015625,,40.11098335948276,11.682469714669384,27.940643416433662,63.96884103498853,73.63826706275113,86.05076851315704,1097.261376953125,1053.7498016357422,1097.0100549806343,1071.199792268588,10.101231250247793,0.9716610146720177,79.15201252306893,2.001921857170108,2.0051069370242995,1.9975968648824463
935,1102.6199951171875,1129.0679931640625,1102.595947265625,1128.7430419921875,27000.0,1.2786770607418023,1.3048580866978368,1.2645327454475634,1.293723702430725,241931200.0,27.747561644303453,27.861281594822543,27.3211134566276,27.51443672180176,9195800.0,,,,,,,16.298802827869856,16.298802827869856,16.13532467604497,16.15167236328125,6716582.0,0.2102224530526606,0.2163361007700046,0.2087708451764012,0.2158775925636291,684096000.0,16.323690999800366,16.323690999800366,15.946526224841804,16.047103881835938,2777300.0,20.45469259387661,20.56360266964945,20.420658682064047,20.43427276611328,631600.0,,,,,,7.409520611270188,7.43467557805889,7.255352831094155,7.281254768371582,237350412.0,26.63893749445691,26.685591695011155,26.444549441337,26.522306442260746,1922100.0,4.138000011444092,4.242000102996826,4.132999897003174,4.235000133514404,0.0,22.69185961558716,22.69185961558716,22.534575634170487,22.55602264404297,597400.0,18.597365368836293,18.746040567083632,18.44869017058896,18.48101043701172,3648200.0,2.262500047683716,2.2855000495910645,2.258500099182129,2.263499975204468,99030000.0,11842.16015625,11863.3896484375,11724.6103515625,11766.48046875,76600000.0,,,,,,36.26823941477014,36.302233207931685,35.996315002441406,35.996315002441406,5019400.0,19.0185246951223,19.4715123602786,18.99064787671767,19.3460693359375,82212400.0,5315.5,5341.7998046875,5306.7001953125,5314.7998046875,1422469400.0,42.024968112148834,42.024968112148834,41.0493038617324,41.295204162597656,6605800.0,,,,,,,4.310999870300293,4.401999950408936,4.303999900817871,4.392000198364258,0.0,16.338913330765603,16.377447914328677,16.24642827221404,16.30808448791504,1063900.0,55.79999923706055,56.0,55.43000030517578,55.7400016784668,845000.0,1235.8599853515625,1235.8599853515625,1225.6199951171875,1226.4200439453125,1930280000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1102.6199951171875,1129.0679931640625,1102.595947265625,1128.7430419921875,27000.0,45.7100830078125,,42.37882336691325,5.914046102253844,26.65865725381102,82.66661519442934,79.11197482172199,108.4263806177166,1106.4033935546875,1059.2878051757812,1107.5877173178187,1076.6801017660737,13.26423172292175,3.4301751563219645,90.69988427616809,1.9771230983545092,1.989522477762308,1.995778990801038
936,1131.802978515625,1146.72705078125,1131.802978515625,1138.8819580078125,30200.0,1.294024770802226,1.3015485449773712,1.2822886996252023,1.2834919691085815,176383200.0,27.73620184589776,28.20245189957492,27.73620184589776,27.91246795654297,11482800.0,,,,,,,16.15167093804223,16.217061681217203,16.064482001013616,16.086278915405273,6635582.0,0.2173291964089629,0.2213795910287727,0.2151128071365711,0.2166414409875869,725544000.0,16.03201526532375,16.117505977055163,15.674966442855784,15.720226287841797,6975800.0,20.468301454701383,20.54998463984186,20.386619567871094,20.386619567871094,697200.0,,,,,,7.312386596329586,7.363444921821199,7.234929936307523,7.25385856628418,179092728.0,26.483436392822902,26.638944503332965,26.421230775717213,26.460107803344727,982000.0,4.245999813079834,4.27899980545044,4.234000205993652,4.269000053405762,0.0,22.62750830943464,22.641807220325465,22.42017955599448,22.470224380493164,416500.0,18.53918790292401,18.73957626721125,18.48101043701172,18.48101043701172,1283700.0,2.2660000324249268,2.2950000762939453,2.263000011444092,2.282999992370605,89098000.0,11670.7099609375,11794.83984375,11614.7099609375,11778.98046875,83800000.0,,,,,,35.996304192379824,36.07561581567099,35.82068405432106,35.93965148925781,4002000.0,19.37393105248724,19.401807851074693,18.872160641063186,18.9070053100586,77207200.0,5314.7001953125,5351.2998046875,5314.7001953125,5344.2998046875,1018078500.0,41.47761901723575,41.47761901723575,40.49402145939165,40.59714126586914,4793400.0,,,,,,,4.40399980545044,4.419000148773193,4.388000011444092,4.419000148773193,0.0,16.261833157008333,16.34660948513067,16.16934815269391,16.17705535888672,1150900.0,55.91999816894531,55.91999816894531,55.34000015258789,55.459999084472656,905000.0,1226.4200439453125,1232.280029296875,1222.6700439453125,1223.1300048828125,1804140000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1131.802978515625,1146.72705078125,1131.802978515625,1138.8819580078125,30200.0,49.9339599609375,,45.45375880717066,4.34321276053002,23.01340903366989,84.90366803077386,83.80828086608403,137.26013943231226,1116.390185546875,1065.6569519042969,1118.01913088115,1082.6040880748108,16.400009077711502,6.024141940599872,91.18468989306211,2.0006726889260675,1.9888978936402877,1.9932392148168965
937,1139.1219482421875,1152.93994140625,1130.5849609375,1152.5340576171875,27200.0,1.2919178919049632,1.3208080052768916,1.2913163075170222,1.3187015056610107,380839200.0,27.98637511714317,28.06029124489864,27.719133545792296,27.849910736083984,8927600.0,,,,,,,16.129880328410785,16.2170693064354,16.102634172610152,16.189823150634766,7031718.0,0.2169468098878331,0.2174823441771467,0.2137373071982973,0.2161068469285965,291900000.0,15.740343366558331,15.886180877685549,15.740343366558331,15.886180877685549,2489900.0,20.44108285454772,20.590833906475687,20.44108285454772,20.53637886047364,464700.0,,,,,,7.271540936681551,7.289473447754817,7.1856160809794725,7.261828422546387,230940828.0,26.592280426380626,26.817771230403267,26.51452344251472,26.755565643310547,493900.0,4.276999950408936,4.288000106811523,4.241000175476074,4.24399995803833,0.0,22.5202775333177,22.72760772705078,22.5202775333177,22.72760772705078,394400.0,18.506865464974705,18.629684690442804,18.506865464974705,18.59736442565918,1440600.0,2.2880001068115234,2.322000026702881,2.2874999046325684,2.296499967575073,91824000.0,11797.330078125,11958.0703125,11797.330078125,11900.3203125,89800000.0,,,,,,36.04164505133218,36.26824951171875,35.94533864191109,36.26824951171875,4601200.0,18.96972355707224,19.17182632480275,18.82337437705113,19.060321807861328,64761800.0,5344.2998046875,5363.7001953125,5342.7001953125,5363.7001953125,1352824800.0,40.63682506461177,41.104826883917696,40.47024891517401,41.07309722900391,5291600.0,,,,,,,4.418000221252441,4.434999942779541,4.392000198364258,4.394000053405762,0.0,16.24641648216055,16.37743602919407,16.24641648216055,16.300365447998047,642200.0,55.540000915527344,55.63999938964844,55.20000076293945,55.43999862670898,590000.0,1223.1300048828125,1234.1099853515625,1223.1300048828125,1231.3800048828125,1897520000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1139.1219482421875,1152.93994140625,1130.5849609375,1152.5340576171875,27200.0,48.49609375,,47.960666745719344,4.713523701659162,22.566517842684455,85.92596985618889,84.77604462163676,140.52386382554835,1126.089404296875,1070.975604248047,1129.5241064598292,1089.2640851740848,19.758976386312042,8.771108829742307,91.57240098436685,1.9813079598401069,1.9909903243830867,1.9863679157068959
938,1153.208984375,1165.126953125,1144.949951171875,1165.032958984375,31400.0,1.3241190920690726,1.33585506393767,1.303354329147984,1.3054609298706057,360945200.0,28.003432547522024,28.35596246160468,27.9181420376342,28.30478858947754,11965700.0,,,,,,,16.206163007258574,16.35874268542136,16.124424579383138,16.1734676361084,5165522.0,0.2170238660466728,0.218093076350724,0.2106809707719289,0.2128973603248596,440556000.0,15.840920328936102,16.132595338344814,15.805718437229428,15.88115119934082,2820300.0,20.624865335231554,20.761003582968684,20.45469317471542,20.522762298583984,401700.0,,,,,,7.25510386834828,7.2807571308199215,7.0952071061418165,7.115131855010986,274884840.0,26.87220617362092,27.0588170480472,26.67781811585316,26.740020751953125,447200.0,4.22599983215332,4.257999897003174,4.208000183105469,4.236999988555908,0.0,22.74190886456677,22.906343699304184,22.65611808120978,22.691864013671875,1930400.0,18.746040103755536,18.86239503270428,18.57797201004504,18.655542373657227,4337200.0,2.2695000171661377,2.2785000801086426,2.2295000553131104,2.23799991607666,198424000.0,11996.2900390625,12138.7099609375,11991.6904296875,12098.080078125,132700000.0,,,,,,36.34755073517918,36.63080781638665,36.11527785395224,36.17192840576172,5351200.0,19.10214575777185,19.16486724783118,18.711879742366683,18.781570434570312,62818800.0,5363.7001953125,5386.39990234375,5351.2001953125,5377.5,1400061900.0,41.26346520950229,41.56489082879804,40.9382438659668,40.9382438659668,3871700.0,,,,,,,4.375,4.419000148773193,4.363999843597412,4.40399980545044,0.0,16.331203491598608,16.40827411632062,16.08457866848809,16.115406036376953,1001700.0,55.34000015258789,55.560001373291016,55.31999969482422,55.36000061035156,385000.0,1231.3800048828125,1242.68994140625,1226.5799560546875,1229.1300048828125,2172320000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1153.208984375,1165.126953125,1144.949951171875,1165.032958984375,31400.0,57.333984375,,50.35079676819487,4.57042909734573,24.222338366820747,86.06296861467857,88.93310697322256,148.71694363641762,1137.556201171875,1077.3575500488282,1141.360390634678,1096.4801683941125,23.162535766942256,11.649394217182298,92.41718226982525,1.9828425337517486,1.982075246795927,1.9882743941726424
939,1165.4429931640625,1184.2559814453125,1164.10400390625,1183.5789794921875,37000.0,1.3057611835789626,1.3277291057461005,1.301548084481773,1.3241184949874878,271983600.0,28.407130382983155,28.66299969001915,28.264981008966192,28.577709197998047,12801800.0,,,,,,,16.222517143113826,16.25521124522306,16.091733057902644,16.233415603637695,4689864.0,0.2128973507118899,0.2162590746707842,0.2108340979441456,0.2158775925636291,701556000.0,15.941496034352635,16.04207271847069,15.825831456806611,15.97669792175293,1023900.0,20.468308727539966,20.706550029016007,20.468308727539966,20.69293594360352,438400.0,,,,,,7.120362532520677,7.137548074439765,6.989108804404483,7.074535369873047,300295404.0,26.786675300501944,26.90330635699712,26.646715659806613,26.85665512084961,311400.0,4.238999843597412,4.250999927520752,4.193999767303467,4.203999996185303,0.0,22.69899316424894,22.87057594106886,22.67754480578944,22.827680587768555,432600.0,18.73957053081635,18.894709981446127,18.68139308271284,18.81067657470703,1996200.0,2.2309999465942383,2.260499954223633,2.2249999046325684,2.260499954223633,116844000.0,12178.080078125,12284.759765625,12167.48046875,12263.3203125,127400000.0,,,,,,36.1719258424835,36.54016088639071,36.115275294688495,36.43252182006836,4688300.0,18.80246723472385,19.02547627398031,18.739745776278124,19.00457000732422,48646800.0,5377.5,5379.60009765625,5355.10009765625,5358.60009765625,1307330400.0,41.08102410527881,41.715601965114985,41.06515928054466,41.54109191894531,3648300.0,,,,,,,4.395999908447266,4.401999950408936,4.302000045776367,4.334000110626221,0.0,16.130816253633583,16.254128633068948,16.099987423774984,16.23871421813965,826100.0,55.36000061035156,55.880001068115234,55.20000076293945,55.77999877929688,625000.0,1229.1300048828125,1237.81005859375,1228.3299560546875,1237.81005859375,1941560000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1165.4429931640625,1184.2559814453125,1164.10400390625,1183.5789794921875,37000.0,80.989990234375,,52.16720760108868,4.8200658612043235,21.5318178055729,100.0,89.42765237541897,158.2281565072123,1153.75419921875,1084.5156982421875,1155.4332535871813,1104.7752932605958,27.04463622513117,14.728442618772073,92.0850341383665,1.9841176854620401,1.9834801096068937,1.9827560596846332
940,1185.2659912109375,1192.0489501953125,1161.7869873046875,1167.9150390625,40400.0,1.3078676208826618,1.390925626692637,1.3048577909858576,1.3873149156570437,916036800.0,28.71417132713148,28.74260076592717,28.38438376382545,28.52653312683105,9179100.0,,,,,,,16.206170844115146,16.238866231075907,16.108084683232864,16.189823150634766,3932676.0,0.2285624424563782,0.2308549422486762,0.22076794042969,0.2288678139448166,2295420000.0,15.971666841560625,16.01189770174876,15.840916306154336,15.96160888671875,1539000.0,20.713344990195434,20.76099296303676,20.53636587799204,20.604434967041016,866100.0,,,,,,7.057350718276308,7.227706974781569,7.014512387151462,7.215752124786377,263172564.0,26.747795577262128,26.856652405435256,26.475650540703207,26.78667259216309,1877600.0,4.15500020980835,4.179999828338623,4.107999801635742,4.109000205993652,0.0,22.806244248529808,22.81339370511751,22.62751192469553,22.699005126953125,204700.0,18.746040452429177,18.817146517651327,18.55211638920039,18.67493438720703,2960500.0,2.2314999103546143,2.2860000133514404,2.202500104904175,2.2100000381469727,129482000.0,12276.240234375,12324.4296875,12228.1298828125,12261.6796875,107700000.0,,,,,,36.27390102466601,36.35321266140562,35.95665447770758,36.00764083862305,4850200.0,18.872168746836625,18.913982633438355,18.746725757791943,18.851261138916016,52006500.0,5358.60009765625,5374.39990234375,5343.5,5345.7998046875,1177062200.0,42.04081777325232,42.34224335171031,41.03342422953931,41.31898498535156,2854800.0,,,,,,,4.388999938964844,4.388999938964844,4.236999988555908,4.23799991607666,0.0,15.691512385869434,16.092276798927614,15.59902738593342,16.02291488647461,1530100.0,55.93999862670898,56.08000183105469,55.70000076293945,56.0,405000.0,1237.81005859375,1237.81005859375,1225.8699951171875,1230.3900146484375,1709300000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1185.2659912109375,1192.0489501953125,1161.7869873046875,1167.9150390625,40400.0,39.1719970703125,,54.238719589429316,5.278334160521838,24.18322524727227,75.41601262990248,78.83768534857555,124.84199197562484,1161.5885986328126,1091.6057006835938,1159.593848745621,1110.7886023845867,28.528421835017753,17.488438462021207,84.45012257484754,2.0154170969400766,1.9997673912010576,1.9941257720512897
941,1167.032958984375,1187.7969970703125,1163.8480224609375,1187.0059814453125,30400.0,1.3987501419877726,1.454422954829103,1.3978477153479414,1.4348623752593994,1086727600.0,28.401448312202664,28.4867366440546,28.14557897859178,28.247926712036133,10230500.0,,,,,,,16.173468760489847,16.29880230474069,16.118976471451248,16.26610565185547,5816721.0,0.2296325425169405,0.2370446730258291,0.2267284120597753,0.2346760630607605,882804000.0,15.986763123500834,16.037051008761782,15.921387337973718,16.02196502685547,1073000.0,20.54999056517578,20.692934557500003,20.461500314232687,20.6452865600586,585000.0,,,,,,7.217744663376551,7.2917160967756995,7.067561359697258,7.0732903480529785,326661012.0,26.747787414337893,26.996603793121253,26.677807622422247,26.98105239868164,504600.0,4.120999813079834,4.15399980545044,4.117000102996826,4.144999980926514,0.0,22.67041158671424,22.770502634246043,22.61321728681878,22.713308334350582,521500.0,18.61675437817749,18.71371762948361,18.50686376191097,18.662004470825195,1182800.0,2.196500062942505,2.2674999237060547,2.194000005722046,2.252000093460083,110502000.0,12254.5302734375,12308.6103515625,12236.6103515625,12256.5498046875,103600000.0,,,,,,35.92831623735372,36.02462473949239,35.70171193781925,35.8886604309082,5402600.0,18.858256848429715,19.081927587451307,18.655555741134936,18.96310234069824,45976600.0,5345.7998046875,5367.7998046875,5339.39990234375,5344.2001953125,1164129400.0,41.43002183376228,41.445886651091335,40.9461554958919,41.23171615600586,2574500.0,,,,,,,4.251999855041504,4.269999980926514,4.250999927520752,4.269999980926514,0.0,16.00749818239212,16.177052276327306,15.992083772943738,16.107688903808594,938000.0,55.900001525878906,56.060001373291016,55.36000061035156,55.40999984741211,545000.0,1230.4000244140625,1236.239990234375,1226.199951171875,1233.8699951171875,1562880000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1167.032958984375,1187.7969970703125,1163.8480224609375,1187.0059814453125,30400.0,48.1240234375,,56.22660638408981,5.450617577718879,29.165478001307527,75.60021495716387,79.26573536615317,113.72246488828694,1171.2134033203124,1100.3511505126953,1168.7312263121848,1118.04740039037,30.888745886577453,20.168499946932457,83.68720724561696,1.981156840227426,1.9982869685837503,1.9935638742098487
942,1188.02001953125,1192.9169921875,1170.1099853515625,1177.2779541015625,33200.0,1.4261356157432103,1.4294462886589991,1.39062506020868,1.3918291330337524,537622400.0,28.18539176247937,28.27068229703445,27.616793982854563,27.62816619873047,16692400.0,,,,,,,16.266104320131074,16.33694556954346,16.157119750976562,16.157119750976562,14594121.0,0.2324597287974312,0.2345229678106345,0.2290209652252114,0.2307018339633941,637488000.0,15.97670262275787,16.037048459149034,15.770519256591797,15.770519256591797,2012700.0,20.584026492624663,20.61806170720701,20.39343318589557,20.40704727172852,989300.0,,,,,,7.095206871140175,7.167683409695926,7.056852264726678,7.114384174346924,284083632.0,26.965517591861563,26.965517591861563,26.413456097222657,26.42123031616211,1032200.0,4.1570000648498535,4.165999889373779,4.077000141143799,4.0960001945495605,0.0,22.7562033724439,22.77050228810532,22.548874549831908,22.55602264404297,431800.0,18.655545550296047,18.655545550296047,18.30001640319824,18.30001640319824,4075600.0,2.244999885559082,2.246999979019165,2.2100000381469727,2.213500022888184,72502000.0,12324.759765625,12336.849609375,12277.41015625,12315.669921875,116600000.0,,,,,,35.87167270055908,35.90566432460603,35.59974619142286,35.69605255126953,5432300.0,18.89320844564439,18.970094437941523,18.662547802387152,18.690505981445312,46894600.0,5344.2001953125,5358.7001953125,5316.10009765625,5322.39990234375,1545108200.0,41.24760879688625,41.43004978037908,40.53370666503906,40.53370666503906,3179200.0,,,,,,,4.281000137329102,4.281000137329102,4.202000141143799,4.227000236511231,0.0,16.107687145382023,16.107687145382023,15.922718662190896,15.953547477722168,547200.0,55.40999984741211,55.59999847412109,55.27999877929688,55.47999954223633,365000.0,1233.8699951171875,1233.8699951171875,1219.050048828125,1219.3399658203125,1820410000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1188.02001953125,1192.9169921875,1170.1099853515625,1177.2779541015625,33200.0,24.743896484375,,57.93887224561299,5.427851179187032,31.781031828406913,76.56775304944115,79.90144470248225,97.55169482472678,1176.1621826171875,1108.497299194336,1171.5801355753108,1123.6884055057217,31.609969148707478,22.45679378728746,76.94491795971473,2.007195470964546,1.994176155595985,2.0012564693773505
943,1175.176025390625,1193.5679931640625,1160.08203125,1192.833984375,32400.0,1.3963433044199762,1.427640765359252,1.3954399734202685,1.418913722038269,499724400.0,27.60541738442226,27.918145679762382,26.86624082206523,26.9913330078125,28063700.0,,,,,,,16.173467901825955,16.255206331044292,16.12987279344752,16.19526481628418,11855392.0,0.2297087070081534,0.2335298681841488,0.2295555839941134,0.2307018339633941,607572000.0,15.815775094444886,15.815775094444886,15.609591780673146,15.755428314208984,2351200.0,20.52276798852817,20.56360895484826,20.325368902721973,20.46150588989257,845000.0,,,,,,7.110898790109782,7.137298550546146,7.073290675362068,7.100687503814697,155176668.0,26.42900827902764,26.67004763289572,26.39790547010044,26.57674217224121,561600.0,4.0929999351501465,4.142000198364258,4.089000225067139,4.142000198364258,0.0,22.556014553802044,22.699000931891547,22.527418096355643,22.59891128540039,403500.0,18.19658211927313,18.364650168295903,18.19658211927313,18.280616760253903,2104100.0,2.2095000743865967,2.2214999198913574,2.2060000896453857,2.2060000896453857,61008000.0,12286.830078125,12369.740234375,12270.849609375,12273.1201171875,135100000.0,,,,,,35.81503619646514,36.132282834296575,35.78670875144679,35.97365951538086,5578500.0,18.746411344246585,18.97707183581093,18.63457603519612,18.837278366088867,52413100.0,5322.2998046875,5322.2998046875,5284.10009765625,5292.7001953125,1841680400.0,40.73993431559169,40.96996971492275,40.50989891626064,40.66061019897461,3490000.0,,,,,,,4.218999862670898,4.27400016784668,4.218999862670898,4.2729997634887695,0.0,15.992090577505545,16.16935195158883,15.992090577505545,16.092281341552734,1476800.0,55.47999954223633,55.52000045776367,55.220001220703125,55.27999877929688,435000.0,1219.3399658203125,1225.6300048828125,1218.0699462890625,1220.239990234375,1859150000.0,2005-08,2.04,2.256804,2.29,0.5117707267144339,2.0,2.135,-0.51597,4.9,1175.176025390625,1193.5679931640625,1160.08203125,1192.833984375,32400.0,27.801025390625,,58.31292473464738,8.557647252914528,34.192752035490344,76.78899566398877,80.41681830868222,89.37747413731745,1181.7223876953126,1117.0863983154297,1178.664751841874,1130.2736987313672,33.055739428328934,24.576582915495756,80.48590049641848,1.9731580884219075,1.990176779693226,1.9871701332046277
